year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2023,Acura,Integra,4,Front-Wheel Drive,Premium,37,Automatic,Large Cars,Integra
2023,Acura,Integra A-Spec,4,Front-Wheel Drive,Premium,36,Automatic,Large Cars,Integra
2023,Acura,Integra A-Spec,4,Front-Wheel Drive,Premium,36,Manual,Large Cars,Integra
2023,Acura,MDX,6,Front-Wheel Drive 2WD,Premium,26,Automatic,Small SUV,MDX
2023,Acura,MDX,6,All-Wheel Drive 4WD,Premium,25,Automatic,Small SUV,MDX
2023,Acura,MDX Type-S,6,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,MDX
2023,Acura,RDX,4,Front-Wheel Drive 2WD,Premium,28,Automatic,Small SUV,RDX
2023,Acura,RDX,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,RDX
2023,Acura,RDX A-SPEC,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,RDX
2023,Acura,RDX A-SPEC,4,Front-Wheel Drive 2WD,Premium,27,Automatic,Small SUV,RDX
2023,Acura,TLX,4,All-Wheel Drive,Premium,29,Automatic,Compact Cars,TLX
2023,Acura,TLX,4,Front-Wheel Drive,Premium,31,Automatic,Compact Cars,TLX
2023,Acura,TLX A-SPEC,4,All-Wheel Drive,Premium,29,Automatic,Compact Cars,TLX
2023,Acura,TLX A-SPEC,4,Front-Wheel Drive,Premium,30,Automatic,Compact Cars,TLX
2023,Acura,TLX Type-S,6,All-Wheel Drive,Premium,25,Automatic,Compact Cars,TLX
2023,Alfa Romeo,Giulia,4,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,Giulia
2023,Alfa Romeo,Giulia,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,Giulia
2023,Alfa Romeo,Giulia,6,Rear-Wheel Drive,Premium,25,Automatic,Midsize Cars,Giulia
2023,Alfa Romeo,Stelvio,4,Rear-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,Stelvio
2023,Alfa Romeo,Stelvio,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,Stelvio
2023,Alfa Romeo,Stelvio,6,All-Wheel Drive 4WD,Premium,23,Automatic,Small SUV,Stelvio
2023,Aston Martin,DB11 V12,12,Rear-Wheel Drive,Premium,22,Automatic,Minicompact Cars,DB11
2023,Aston Martin,DB11 V8,8,Rear-Wheel Drive,Premium,24,Automatic,Minicompact Cars,DB11
2023,Aston Martin,DBS,12,Rear-Wheel Drive,Premium,22,Automatic,Minicompact Cars,DBS
2023,Aston Martin,DBX 707,8,4-Wheel Drive,Premium,20,Automatic,Standard SUV,DBX 707
2023,Aston Martin,DBX V8,8,4-Wheel Drive,Premium,20,Automatic,Standard SUV,DBX V8
2023,Aston Martin,Vantage V12,12,Rear-Wheel Drive,Premium,22,Automatic,Two Seaters,Vantage
2023,Aston Martin,Vantage V8,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,Vantage
2023,Audi,A3,4,Front-Wheel Drive,Regular,38,Automatic,Subcompact Cars,A3
2023,Audi,A3 quattro,4,All-Wheel Drive,Regular,35,Automatic,Subcompact Cars,A3
2023,Audi,A4 allroad quattro,4,All-Wheel Drive,Premium,30,Automatic,Small Station Wagons,A4
2023,Audi,A4 quattro,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,A4
2023,Audi,A4 S-Line quattro,4,All-Wheel Drive,Premium,32,Automatic,Compact Cars,A4
2023,Audi,A5 Cabriolet quattro,4,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,A5
2023,Audi,A5 Coupe quattro,4,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,A5
2023,Audi,A5 Sportback quattro,4,All-Wheel Drive,Premium,33,Automatic,Midsize Cars,A5
2023,Audi,A5 Sportback S-Line quattro,4,All-Wheel Drive,Premium,32,Automatic,Midsize Cars,A5
2023,Audi,A6 Allroad,6,All-Wheel Drive,Premium,30,Automatic,Midsize Station Wagons,A6
2023,Audi,A6 quattro,4,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,A6
2023,Audi,A6 quattro,6,All-Wheel Drive,Premium,30,Automatic,Midsize Cars,A6
2023,Audi,A7,6,All-Wheel Drive,Premium,30,Automatic,Midsize Cars,A7
2023,Audi,A8 L,6,All-Wheel Drive,Premium,28,Automatic,Large Cars,A8
2023,Audi,Q3,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Q3
2023,Audi,Q3 S-Line,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Q3
2023,Audi,Q5 quattro,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,Q5
2023,Audi,Q5 S-Line quattro,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,Q5
2023,Audi,Q5 Sportback S-line quattro,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,Q5
2023,Audi,Q7,4,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,Q7
2023,Audi,Q7,6,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,Q7
2023,Audi,Q8,6,All-Wheel Drive 4WD,Premium,23,Automatic,Standard SUV,Q8
2023,Audi,R8 Coupe,10,Rear-Wheel Drive,Premium,23,Automatic,Two Seaters,R8
2023,Audi,R8 Coupe quattro,10,All-Wheel Drive,Premium,18,Automatic,Two Seaters,R8
2023,Audi,R8 GT,10,Rear-Wheel Drive,Premium,21,Automatic,Two Seaters,R8
2023,Audi,R8 Spyder,10,Rear-Wheel Drive,Premium,23,Automatic,Two Seaters,R8
2023,Audi,R8 Spyder quattro,10,All-Wheel Drive,Premium,18,Automatic,Two Seaters,R8
2023,Audi,RS 5 Coupe,6,4-Wheel Drive,Premium,26,Automatic,Subcompact Cars,RS
2023,Audi,RS 5 Sportback,6,4-Wheel Drive,Premium,25,Automatic,Midsize Cars,RS
2023,Audi,RS 6 Avant,8,All-Wheel Drive,Premium,21,Automatic,Midsize Station Wagons,RS
2023,Audi,RS 7,8,All-Wheel Drive,Premium,21,Automatic,Midsize Cars,RS
2023,Audi,RS Q8,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,RS Q8
2023,Audi,RS3,5,All-Wheel Drive,Premium,29,Automatic,Subcompact Cars,RS
2023,Audi,S3,4,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,S3
2023,Audi,S4,6,4-Wheel Drive,Premium,30,Automatic,Compact Cars,S4
2023,Audi,S5 Cabriolet,6,4-Wheel Drive,Premium,28,Automatic,Subcompact Cars,S5
2023,Audi,S5 Coupe,6,4-Wheel Drive,Premium,30,Automatic,Subcompact Cars,S5
2023,Audi,S5 Sportback,6,4-Wheel Drive,Premium,30,Automatic,Midsize Cars,S5
2023,Audi,S6,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,S6
2023,Audi,S7,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,S7
2023,Audi,S8,8,All-Wheel Drive,Premium,23,Automatic,Large Cars,S8
2023,Audi,SQ5,6,4-Wheel Drive,Premium,24,Automatic,Small SUV,SQ5
2023,Audi,SQ5 Sportback,6,4-Wheel Drive,Premium,24,Automatic,Small SUV,SQ5
2023,Audi,SQ7,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,SQ7
2023,Audi,SQ8,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,SQ8
2023,Audi,TT Coupe,4,All-Wheel Drive,Regular,30,Automatic,Subcompact Cars,TT
2023,Audi,TT Roadster,4,All-Wheel Drive,Regular,30,Automatic,Two Seaters,TT
2023,Audi,TTS Coupe,4,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,TTS Coupe
2023,Bentley,Bentayga,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,Bentayga
2023,Bentley,Bentayga EWB,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,Bentayga
2023,Bentley,Bentayga Speed,12,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,Bentayga
2023,Bentley,Continental GT,8,All-Wheel Drive,Premium,23,Automatic,Subcompact Cars,Continental
2023,Bentley,Continental GT Convertible,8,All-Wheel Drive,Premium,22,Automatic,Minicompact Cars,Continental
2023,Bentley,Continental GT Convertible Speed,12,All-Wheel Drive,Premium,18,Automatic,Minicompact Cars,Continental
2023,Bentley,Continental GT Speed,12,All-Wheel Drive,Premium,20,Automatic,Subcompact Cars,Continental
2023,Bentley,Flying Spur,8,All-Wheel Drive,Premium,22,Automatic,Midsize Cars,Flying Spur
2023,Bentley,Flying Spur,12,All-Wheel Drive,Premium,19,Automatic,Midsize Cars,Flying Spur
2023,BMW,228i Gran Coupe,4,Front-Wheel Drive,Premium,34,Automatic,Compact Cars,2 Series
2023,BMW,228i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,2 Series
2023,BMW,230i Coupe,4,Rear-Wheel Drive,Premium,35,Automatic,Subcompact Cars,2 Series
2023,BMW,230i xDrive Coupe,4,All-Wheel Drive,Premium,34,Automatic,Subcompact Cars,2 Series
2023,BMW,330i Sedan,4,Rear-Wheel Drive,Premium,34,Automatic,Compact Cars,3 Series
2023,BMW,330i xDrive Sedan,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,3 Series
2023,BMW,430i Convertible,4,Rear-Wheel Drive,Premium,34,Automatic,Subcompact Cars,4 Series
2023,BMW,430i Coupe,4,Rear-Wheel Drive,Premium,34,Automatic,Subcompact Cars,4 Series
2023,BMW,430i Gran Coupe,4,Rear-Wheel Drive,Premium,34,Automatic,Compact Cars,4 Series
2023,BMW,430i xDrive Convertible,4,All-Wheel Drive,Premium,33,Automatic,Subcompact Cars,4 Series
2023,BMW,430i xDrive Coupe,4,All-Wheel Drive,Premium,33,Automatic,Subcompact Cars,4 Series
2023,BMW,430i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,4 Series
2023,BMW,530i Sedan,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,5 Series
2023,BMW,530i xDrive Sedan,4,All-Wheel Drive,Premium,32,Automatic,Midsize Cars,5 Series
2023,BMW,540i Sedan,6,Rear-Wheel Drive,Premium,32,Automatic,Midsize Cars,5 Series
2023,BMW,540i xDrive Sedan,6,All-Wheel Drive,Premium,29,Automatic,Midsize Cars,5 Series
2023,BMW,740i Sedan,6,Rear-Wheel Drive,Premium,31,Automatic,Large Cars,7 Series
2023,BMW,760i xDrive Sedan,8,All-Wheel Drive,Premium,26,Automatic,Large Cars,7 Series
2023,BMW,840i Convertible,6,Rear-Wheel Drive,Premium,29,Automatic,Subcompact Cars,8 Series
2023,BMW,840i Coupe,6,Rear-Wheel Drive,Premium,29,Automatic,Subcompact Cars,8 Series
2023,BMW,840i Gran Coupe,6,Rear-Wheel Drive,Premium,29,Automatic,Midsize Cars,8 Series
2023,BMW,840i xDrive Convertible,6,All-Wheel Drive,Premium,29,Automatic,Subcompact Cars,8 Series
2023,BMW,840i xDrive Coupe,6,All-Wheel Drive,Premium,29,Automatic,Subcompact Cars,8 Series
2023,BMW,840i xDrive Gran Coupe,6,All-Wheel Drive,Premium,29,Automatic,Midsize Cars,8 Series
2023,BMW,Alpina B8 Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic,Midsize Cars,8 Series
2023,BMW,Alpina XB7,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,X7
2023,BMW,M2 Coupe,6,Rear-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2023,BMW,M2 Coupe,6,Rear-Wheel Drive,Premium,24,Manual,Subcompact Cars,M
2023,BMW,M235i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,2 Series
2023,BMW,M240i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic,Subcompact Cars,2 Series
2023,BMW,M240i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,2 Series
2023,BMW,M3 Competition M xDrive Sedan,6,All-Wheel Drive,Premium,22,Automatic,Compact Cars,M
2023,BMW,M3 Competition Sedan,6,Rear-Wheel Drive,Premium,23,Automatic,Compact Cars,M
2023,BMW,M3 Sedan,6,Rear-Wheel Drive,Premium,23,Manual,Compact Cars,M
2023,BMW,M340i Sedan,6,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,3 Series
2023,BMW,M340i xDrive Sedan,6,All-Wheel Drive,Premium,32,Automatic,Compact Cars,3 Series
2023,BMW,M4 Competition Coupe,6,Rear-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2023,BMW,M4 Competition M xDrive Convertible,6,All-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2023,BMW,M4 Competition M xDrive Coupe,6,All-Wheel Drive,Premium,22,Automatic,Subcompact Cars,M
2023,BMW,M4 Coupe,6,Rear-Wheel Drive,Premium,23,Manual,Subcompact Cars,M
2023,BMW,M4 CSL Coupe,6,Rear-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2023,BMW,M440i Convertible,6,Rear-Wheel Drive,Premium,31,Automatic,Subcompact Cars,4 Series
2023,BMW,M440i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic,Subcompact Cars,4 Series
2023,BMW,M440i Gran Coupe,6,Rear-Wheel Drive,Premium,32,Automatic,Compact Cars,4 Series
2023,BMW,M440i xDrive Convertible,6,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,4 Series
2023,BMW,M440i xDrive Coupe,6,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,4 Series
2023,BMW,M440i xDrive Gran Coupe,6,All-Wheel Drive,Premium,31,Automatic,Compact Cars,4 Series
2023,BMW,M5 Competition Sedan,8,All-Wheel Drive,Premium,21,Automatic,Midsize Cars,M
2023,BMW,M5 Sedan,8,All-Wheel Drive,Premium,21,Automatic,Midsize Cars,M
2023,BMW,M550i xDrive Sedan,8,All-Wheel Drive,Premium,25,Automatic,Midsize Cars,5 Series
2023,BMW,M8 Competition Convertible,8,All-Wheel Drive,Premium,22,Automatic,Subcompact Cars,M
2023,BMW,M8 Competition Coupe,8,All-Wheel Drive,Premium,22,Automatic,Subcompact Cars,M
2023,BMW,M8 Competition Gran Coupe,8,All-Wheel Drive,Premium,22,Automatic,Midsize Cars,M
2023,BMW,M850i xDrive Convertible,8,All-Wheel Drive,Premium,24,Automatic,Subcompact Cars,8 Series
2023,BMW,M850i xDrive Coupe,8,All-Wheel Drive,Premium,24,Automatic,Subcompact Cars,8 Series
2023,BMW,M850i xDrive Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic,Midsize Cars,8 Series
2023,BMW,X1 xDrive28i,4,All-Wheel Drive 4WD,Premium,34,Automatic,Small SUV,X1
2023,BMW,X2 M35i,4,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,X2
2023,BMW,X2 sDrive28i,4,Front-Wheel Drive,Premium,32,Automatic,Midsize Cars,X2
2023,BMW,X2 xDrive28i,4,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,X2
2023,BMW,X3 M,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X3
2023,BMW,X3 M Competition,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X3
2023,BMW,X3 M40i,6,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,X3
2023,BMW,X3 sDrive30i,4,Rear-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,X3
2023,BMW,X3 xDrive30i,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,X3
2023,BMW,X4 M,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X4
2023,BMW,X4 M Competition,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X4
2023,BMW,X4 M40i,6,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,X4
2023,BMW,X4 xDrive30i,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,X4
2023,BMW,X5 M,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X5
2023,BMW,X5 M Competition,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X5
2023,BMW,X5 M50i,8,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,X5
2023,BMW,X5 sDrive40i,6,Rear-Wheel Drive 2WD,Premium,26,Automatic,Standard SUV,X5
2023,BMW,X5 xDrive40i,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,X5
2023,BMW,X6 M,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X6
2023,BMW,X6 M Competition,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X6
2023,BMW,X6 M50i,8,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,X6
2023,BMW,X6 xDrive40i,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,X6
2023,BMW,X7 M60i xDrive,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,X7
2023,BMW,X7 xDrive40i,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,X7
2023,BMW,Z4 M40i,6,Rear-Wheel Drive,Premium,31,Automatic,Two Seaters,Z4
2023,BMW,Z4 sDrive30i,4,Rear-Wheel Drive,Premium,33,Automatic,Two Seaters,Z4
2023,Bugatti,Chiron,16,All-Wheel Drive,Premium,14,Automatic,Two Seaters,Chiron
2023,Bugatti,Chiron Pur Sport,16,All-Wheel Drive,Premium,11,Automatic,Two Seaters,Chiron
2023,Bugatti,Chiron Super Sport,16,All-Wheel Drive,Premium,11,Automatic,Two Seaters,Chiron
2023,Buick,Enclave,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Enclave
2023,Buick,Enclave,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Enclave
2023,Buick,Encore GX,3,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Encore
2023,Buick,Encore GX,3,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Encore
2023,Buick,Envision,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Envision
2023,Buick,Envision,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Envision
2023,Cadillac,CT4,4,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,CT4
2023,Cadillac,CT4,4,All-Wheel Drive,Premium,29,Automatic,Compact Cars,CT4
2023,Cadillac,CT4 V,4,Rear-Wheel Drive,Premium,29,Automatic,Compact Cars,CT4
2023,Cadillac,CT4 V,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,CT4
2023,Cadillac,CT4 V,6,Rear-Wheel Drive,Premium,24,Automatic,Compact Cars,CT4
2023,Cadillac,CT4 V,6,Rear-Wheel Drive,Premium,23,Manual,Compact Cars,CT4
2023,Cadillac,CT5,4,All-Wheel Drive,Premium,30,Automatic,Midsize Cars,CT5
2023,Cadillac,CT5,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,CT5
2023,Cadillac,CT5,6,Rear-Wheel Drive,Premium,27,Automatic,Midsize Cars,CT5
2023,Cadillac,CT5,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,CT5
2023,Cadillac,CT5 V,6,Rear-Wheel Drive,Premium,27,Automatic,Midsize Cars,CT5
2023,Cadillac,CT5 V,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,CT5
2023,Cadillac,CT5 V,8,Rear-Wheel Drive,Premium,21,Manual,Midsize Cars,CT5
2023,Cadillac,CT5 V,8,Rear-Wheel Drive,Premium,21,Automatic,Midsize Cars,CT5
2023,Cadillac,Escalade,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Escalade
2023,Cadillac,Escalade,6,Front-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Escalade
2023,Cadillac,Escalade,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Escalade
2023,Cadillac,Escalade,8,Front-Wheel Drive 2WD,Premium,19,Automatic,Standard SUV,Escalade
2023,Cadillac,Escalade V,8,4-Wheel Drive,Premium,16,Automatic,Standard SUV,Escalade
2023,Cadillac,XT4,4,Front-Wheel Drive 2WD,Premium,30,Automatic,Small SUV,XT4
2023,Cadillac,XT4,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,XT4
2023,Cadillac,XT5,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,XT5
2023,Cadillac,XT5,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,XT5
2023,Cadillac,XT5,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,XT5
2023,Cadillac,XT5,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,XT5
2023,Cadillac,XT6,4,Front-Wheel Drive 2WD,Premium,27,Automatic,Small SUV,XT6
2023,Cadillac,XT6,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,XT6
2023,Cadillac,XT6,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,XT6
2023,Cadillac,XT6,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,XT6
2023,Chevrolet,Blazer,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Blazer
2023,Chevrolet,Blazer,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Blazer
2023,Chevrolet,Blazer,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Small SUV,Blazer
2023,Chevrolet,Blazer,6,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,Blazer
2023,Chevrolet,Camaro,4,Rear-Wheel Drive,Premium,28,Manual,Subcompact Cars,Camaro
2023,Chevrolet,Camaro,4,Rear-Wheel Drive,Premium,30,Automatic,Subcompact Cars,Camaro
2023,Chevrolet,Camaro,6,Rear-Wheel Drive,Regular,29,Automatic,Subcompact Cars,Camaro
2023,Chevrolet,Camaro,6,Rear-Wheel Drive,Regular,26,Manual,Subcompact Cars,Camaro
2023,Chevrolet,Camaro,8,Rear-Wheel Drive,Premium,24,Manual,Subcompact Cars,Camaro
2023,Chevrolet,Camaro,8,Rear-Wheel Drive,Premium,21,Automatic,Subcompact Cars,Camaro
2023,Chevrolet,Colorado,4,Rear-Wheel Drive 2WD,Regular,23,Automatic,Small Pickup Truck,Colorado
2023,Chevrolet,Colorado,4,4-Wheel Drive,Regular,23,Automatic,Small Pickup Truck,Colorado
2023,Chevrolet,Colorado ZR2,4,4-Wheel Drive,Regular,16,Automatic,Small Pickup Truck,Colorado
2023,Chevrolet,Corvette,8,Rear-Wheel Drive,Regular,24,Automatic,Two Seaters,Corvette
2023,Chevrolet,Corvette Z06,8,Rear-Wheel Drive,Premium,21,Automatic,Two Seaters,Corvette
2023,Chevrolet,Corvette Z06 Carbon Aero,8,Rear-Wheel Drive,Premium,19,Automatic,Two Seaters,Corvette
2023,Chevrolet,Equinox,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Equinox
2023,Chevrolet,Equinox,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Equinox
2023,Chevrolet,Malibu,4,Front-Wheel Drive,Regular,35,Automatic,Midsize Cars,Malibu
2023,Chevrolet,Silverado,4,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Silverado,4,4-Wheel Drive,Regular,21,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Silverado,6,4-Wheel Drive,Diesel,27,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Silverado,6,Rear-Wheel Drive 2WD,Diesel,29,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Silverado,8,4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Silverado,8,4-Wheel Drive,Premium,20,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Silverado,8,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Silverado ZR2,8,4-Wheel Drive,Premium,17,Automatic,Standard Pickup Truck,Silverado
2023,Chevrolet,Suburban,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Suburban
2023,Chevrolet,Suburban,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Suburban
2023,Chevrolet,Suburban,8,4-Wheel Drive,Regular,19,Automatic,Standard SUV,Suburban
2023,Chevrolet,Suburban,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Suburban
2023,Chevrolet,Suburban,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Suburban
2023,Chevrolet,Suburban,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Suburban
2023,Chevrolet,Tahoe,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Tahoe
2023,Chevrolet,Tahoe,6,Rear-Wheel Drive 2WD,Diesel,28,Automatic,Standard SUV,Tahoe
2023,Chevrolet,Tahoe,8,4-Wheel Drive,Regular,18,Automatic,Standard SUV,Tahoe
2023,Chevrolet,Tahoe,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Tahoe
2023,Chevrolet,Tahoe,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Tahoe
2023,Chevrolet,Tahoe,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Tahoe
2023,Chevrolet,Trailblazer,3,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Trailblazer
2023,Chevrolet,Trailblazer,3,Front-Wheel Drive 2WD,Regular,33,Automatic,Small SUV,Trailblazer
2023,Chevrolet,Traverse,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Traverse
2023,Chevrolet,Traverse,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Standard SUV,Traverse
2023,Chrysler,300,6,Rear-Wheel Drive,Regular,30,Automatic,Large Cars,300
2023,Chrysler,300,6,All-Wheel Drive,Regular,27,Automatic,Large Cars,300
2023,Chrysler,300,8,Rear-Wheel Drive,Midgrade,25,Automatic,Large Cars,300
2023,Chrysler,300,8,Rear-Wheel Drive,Premium,24,Automatic,Large Cars,300
2023,Chrysler,Pacifica,6,All-Wheel Drive 4WD,Regular,25,Automatic,Minivan,Pacifica
2023,Chrysler,Pacifica,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Pacifica
2023,Chrysler,Voyager,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Voyager
2023,Dodge,Challenger,6,All-Wheel Drive,Regular,27,Automatic,Midsize Cars,Challenger
2023,Dodge,Challenger,6,Rear-Wheel Drive,Regular,30,Automatic,Midsize Cars,Challenger
2023,Dodge,Challenger,8,Rear-Wheel Drive,Premium,24,Automatic,Midsize Cars,Challenger
2023,Dodge,Challenger,8,Rear-Wheel Drive,Midgrade,25,Automatic,Midsize Cars,Challenger
2023,Dodge,Challenger,8,Rear-Wheel Drive,Premium,23,Manual,Midsize Cars,Challenger
2023,Dodge,Challenger SRT,8,Rear-Wheel Drive,Premium,21,Manual,Midsize Cars,Challenger
2023,Dodge,Challenger SRT,8,Rear-Wheel Drive,Premium,22,Automatic,Midsize Cars,Challenger
2023,Dodge,Challenger SRT Widebody,8,Rear-Wheel Drive,Premium,21,Manual,Midsize Cars,Challenger
2023,Dodge,Challenger SRT Widebody,8,Rear-Wheel Drive,Premium,21,Automatic,Midsize Cars,Challenger
2023,Dodge,Challenger Widebody,8,Rear-Wheel Drive,Premium,24,Automatic,Midsize Cars,Challenger
2023,Dodge,Challenger Widebody,8,Rear-Wheel Drive,Premium,23,Manual,Midsize Cars,Challenger
2023,Dodge,Charger,6,Rear-Wheel Drive,Regular,30,Automatic,Large Cars,Charger
