year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2022,Dodge,Challenger SRT Widebody,8,Rear-Wheel Drive,Premium,21,Manual,Midsize Cars,Challenger
2022,Dodge,Challenger Widebody,8,Rear-Wheel Drive,Premium,24,Automatic,Midsize Cars,Challenger
2022,Dodge,Challenger Widebody,8,Rear-Wheel Drive,Premium,23,Manual,Midsize Cars,Challenger
2022,Dodge,Charger,6,All-Wheel Drive,Regular,27,Automatic,Large Cars,Charger
2022,Dodge,Charger,6,Rear-Wheel Drive,Regular,30,Automatic,Large Cars,Charger
2022,Dodge,Charger,8,Rear-Wheel Drive,Midgrade,25,Automatic,Large Cars,Charger
2022,Dodge,Charger,8,Rear-Wheel Drive,Premium,24,Automatic,Large Cars,Charger
2022,Dodge,Charger SRT Widebody,8,Rear-Wheel Drive,Premium,21,Automatic,Large Cars,Charger
2022,Dodge,Charger Widebody,8,Rear-Wheel Drive,Premium,24,Automatic,Large Cars,Charger
2022,Dodge,Durango,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Durango
2022,Dodge,Durango,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Durango
2022,Dodge,Durango,8,All-Wheel Drive 4WD,Midgrade,22,Automatic,Standard SUV,Durango
2022,Dodge,Durango,8,Rear-Wheel Drive 2WD,Midgrade,22,Automatic,Standard SUV,Durango
2022,Dodge,Durango SRT,8,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,Durango
2022,Ferrari,812 Competizione,12,Rear-Wheel Drive,Premium,16,Automatic,Two Seaters,812 Competizione
2022,Ferrari,812 GTS,12,Rear-Wheel Drive,Premium,15,Automatic,Two Seaters,812 GTS
2022,Ferrari,F8 Spider,8,Rear-Wheel Drive,Premium,18,Automatic,Two Seaters,F8 Spider
2022,Ferrari,F8 Tributo,8,Rear-Wheel Drive,Premium,19,Automatic,Two Seaters,F8 Tributo
2022,Ferrari,Portofino M,8,Rear-Wheel Drive,Premium,23,Automatic,Minicompact Cars,Portofino
2022,Ferrari,Roma,8,Rear-Wheel Drive,Premium,22,Automatic,Subcompact Cars,Roma
2022,Fiat,500X,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,500
2022,Ford,Bronco,4,Part-time 4-Wheel Drive,Regular,21,Manual,Small SUV,Bronco
2022,Ford,Bronco,4,Part-time 4-Wheel Drive,Regular,21,Automatic,Small SUV,Bronco
2022,Ford,Bronco,6,Part-time 4-Wheel Drive,Regular,20,Automatic,Small SUV,Bronco
2022,Ford,Bronco Badlands,4,Part-time 4-Wheel Drive,Regular,17,Manual,Small SUV,Bronco
2022,Ford,Bronco Badlands,4,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2022,Ford,Bronco Badlands,6,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2022,Ford,Bronco Black Diamond,4,Part-time 4-Wheel Drive,Regular,19,Manual,Small SUV,Bronco
2022,Ford,Bronco Black Diamond,4,Part-time 4-Wheel Drive,Regular,18,Automatic,Small SUV,Bronco
2022,Ford,Bronco Raptor,6,Part-time 4-Wheel Drive,Regular,16,Automatic,Standard SUV,Bronco
2022,Ford,Bronco Sasquatch,4,Part-time 4-Wheel Drive,Regular,18,Manual,Small SUV,Bronco
2022,Ford,Bronco Sasquatch,4,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2022,Ford,Bronco Sasquatch,6,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2022,Ford,Bronco Sport,3,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Bronco Sport
2022,Ford,Bronco Sport,4,Part-time 4-Wheel Drive,Regular,26,Automatic,Small SUV,Bronco Sport
2022,Ford,EcoSport,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,EcoSport
2022,Ford,Edge,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Edge
2022,Ford,Edge,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,Edge
2022,Ford,Escape,3,Front-Wheel Drive 2WD,Regular,34,Automatic,Small SUV,Escape
2022,Ford,Escape,3,All-Wheel Drive 4WD,Regular,31,Automatic,Small SUV,Escape
2022,Ford,Escape,4,All-Wheel Drive 4WD,Regular,31,Automatic,Small SUV,Escape
2022,Ford,Expedition,6,Rear-Wheel Drive 2WD,Regular,23,Automatic,Standard SUV,Expedition
2022,Ford,Expedition,6,Part-time 4-Wheel Drive,Regular,22,Automatic,Standard SUV,Expedition
2022,Ford,Expedition Timberline,6,Part-time 4-Wheel Drive,Regular,19,Automatic,Standard SUV,Expedition
2022,Ford,Explorer,4,Rear-Wheel Drive 2WD,Regular,28,Automatic,Standard SUV,Explorer
2022,Ford,Explorer,4,Part-time 4-Wheel Drive,Regular,26,Automatic,Standard SUV,Explorer
2022,Ford,Explorer,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Explorer
2022,Ford,Explorer,6,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard SUV,Explorer
2022,Ford,Explorer Timberline,4,Part-time 4-Wheel Drive,Regular,21,Automatic,Standard SUV,Explorer
2022,Ford,F150 Pickup,6,Part-time 4-Wheel Drive,Regular,23,Automatic,Standard Pickup Truck,F150
2022,Ford,F150 Pickup,6,Rear-Wheel Drive 2WD,Regular,24,Automatic,Standard Pickup Truck,F150
2022,Ford,F150 Pickup Tremor,6,Part-time 4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,F150
2022,Ford,F150 Raptor,6,Part-time 4-Wheel Drive,Regular,18,Automatic,Standard Pickup Truck,F150
2022,Ford,GT,6,Rear-Wheel Drive,Premium,18,Automatic,Two Seaters,GT
2022,Ford,Maverick,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small Pickup Truck,Maverick
2022,Ford,Maverick,4,Front-Wheel Drive 2WD,Regular,30,Automatic,Small Pickup Truck,Maverick
2022,Ford,Mustang,4,Rear-Wheel Drive,Regular,32,Automatic,Subcompact Cars,Mustang
2022,Ford,Mustang,4,Rear-Wheel Drive,Regular,29,Manual,Subcompact Cars,Mustang
2022,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Manual,Subcompact Cars,Mustang
2022,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Automatic,Subcompact Cars,Mustang
2022,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,27,Manual,Subcompact Cars,Mustang
2022,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,28,Automatic,Subcompact Cars,Mustang
2022,Ford,Mustang Convertible,8,Rear-Wheel Drive,Regular,23,Automatic,Subcompact Cars,Mustang
2022,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,25,Manual,Subcompact Cars,Mustang
2022,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,26,Automatic,Subcompact Cars,Mustang
2022,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Manual,Subcompact Cars,Mustang
2022,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Automatic,Subcompact Cars,Mustang
2022,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,23,Automatic,Subcompact Cars,Mustang
2022,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,22,Manual,Subcompact Cars,Mustang
2022,Ford,Ranger,4,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard Pickup Truck,Ranger
2022,Ford,Ranger,4,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard Pickup Truck,Ranger
2022,Ford,Ranger Tremor,4,Part-time 4-Wheel Drive,Regular,19,Automatic,Standard Pickup Truck,Ranger
2022,Ford,Shelby GT500 Mustang,8,Rear-Wheel Drive,Premium,18,Automatic,Subcompact Cars,Mustang
2022,Genesis,G70,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,G70
2022,Genesis,G70,4,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,G70
2022,Genesis,G70,6,Rear-Wheel Drive,Premium,27,Automatic,Compact Cars,G70
2022,Genesis,G70,6,All-Wheel Drive,Premium,25,Automatic,Compact Cars,G70
2022,Genesis,G80,4,All-Wheel Drive,Premium,30,Automatic,Large Cars,G80
2022,Genesis,G80,4,Rear-Wheel Drive,Premium,32,Automatic,Large Cars,G80
2022,Genesis,G80,6,All-Wheel Drive,Premium,26,Automatic,Large Cars,G80
2022,Genesis,G90,6,Rear-Wheel Drive,Premium,24,Automatic,Large Cars,G90
2022,Genesis,G90,6,All-Wheel Drive,Premium,24,Automatic,Large Cars,G90
2022,Genesis,G90,8,Rear-Wheel Drive,Premium,24,Automatic,Large Cars,G90
2022,Genesis,G90,8,All-Wheel Drive,Premium,23,Automatic,Large Cars,G90
2022,Genesis,GV70,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,GV70
2022,Genesis,GV70,6,All-Wheel Drive 4WD,Premium,25,Automatic,Small SUV,GV70
2022,Genesis,GV80,4,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,GV80
2022,Genesis,GV80,4,Rear-Wheel Drive 2WD,Premium,25,Automatic,Small SUV,GV80
2022,Genesis,GV80,6,All-Wheel Drive 4WD,Premium,23,Automatic,Standard SUV,GV80
2022,GMC,Acadia,4,All-Wheel Drive 4WD,Regular,27,Automatic,Standard SUV,Acadia
2022,GMC,Acadia,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Standard SUV,Acadia
2022,GMC,Acadia,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Standard SUV,Acadia
2022,GMC,Acadia,6,All-Wheel Drive 4WD,Regular,26,Automatic,Standard SUV,Acadia
2022,GMC,Canyon,4,4-Wheel Drive,Regular,24,Automatic,Small Pickup Truck,Canyon
2022,GMC,Canyon,4,Rear-Wheel Drive 2WD,Diesel,30,Automatic,Small Pickup Truck,Canyon
2022,GMC,Canyon,4,Rear-Wheel Drive 2WD,Regular,25,Automatic,Small Pickup Truck,Canyon
2022,GMC,Canyon,4,4-Wheel Drive,Diesel,28,Automatic,Small Pickup Truck,Canyon
2022,GMC,Canyon,6,4-Wheel Drive,Regular,24,Automatic,Small Pickup Truck,Canyon
2022,GMC,Canyon,6,Rear-Wheel Drive 2WD,Regular,25,Automatic,Small Pickup Truck,Canyon
2022,GMC,Sierra,4,Rear-Wheel Drive 2WD,Regular,22,Automatic,Standard Pickup Truck,Sierra
2022,GMC,Sierra,4,4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,Sierra
2022,GMC,Sierra,6,Rear-Wheel Drive 2WD,Diesel,30,Automatic,Standard Pickup Truck,Sierra
2022,GMC,Sierra,6,4-Wheel Drive,Diesel,26,Automatic,Standard Pickup Truck,Sierra
2022,GMC,Sierra,8,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Sierra
2022,GMC,Sierra,8,4-Wheel Drive,Premium,19,Automatic,Standard Pickup Truck,Sierra
2022,GMC,Sierra,8,4-Wheel Drive,Regular,19,Automatic,Standard Pickup Truck,Sierra
2022,GMC,Terrain,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Terrain
2022,GMC,Terrain,4,Front-Wheel Drive 2WD,Regular,30,Automatic,Small SUV,Terrain
2022,GMC,Yukon,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Yukon
2022,GMC,Yukon,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Yukon
2022,GMC,Yukon,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Yukon
2022,GMC,Yukon,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Yukon
2022,GMC,Yukon,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Yukon
2022,GMC,Yukon,8,4-Wheel Drive,Regular,20,Automatic,Standard SUV,Yukon
2022,GMC,Yukon XL,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Yukon
2022,GMC,Yukon XL,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Yukon
2022,GMC,Yukon XL,8,Rear-Wheel Drive 2WD,Premium,19,Automatic,Standard SUV,Yukon
2022,GMC,Yukon XL,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Yukon
2022,GMC,Yukon XL,8,4-Wheel Drive,Regular,19,Automatic,Standard SUV,Yukon
2022,GMC,Yukon XL,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Yukon
2022,Honda,Accord,4,Front-Wheel Drive,Regular,38,Automatic,Large Cars,Accord
2022,Honda,Accord Sport/Touring,4,Front-Wheel Drive,Regular,35,Automatic,Large Cars,Accord
2022,Honda,Civic,4,Front-Wheel Drive,Regular,40,Automatic,Midsize Cars,Civic
2022,Honda,Civic,4,Front-Wheel Drive,Regular,36,Manual,Large Cars,Civic
2022,Honda,Civic,4,Front-Wheel Drive,Premium,37,Manual,Midsize Cars,Civic
2022,Honda,Civic,4,Front-Wheel Drive,Regular,37,Automatic,Large Cars,Civic
2022,Honda,CR-V,4,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,CR-V
2022,Honda,CR-V,4,Front-Wheel Drive 2WD,Regular,34,Automatic,Small SUV,CR-V
2022,Honda,HR-V,4,All-Wheel Drive,Regular,31,Automatic,Small Station Wagons,HR-V
2022,Honda,HR-V,4,Front-Wheel Drive,Regular,34,Automatic,Small Station Wagons,HR-V
2022,Honda,Insight,4,Front-Wheel Drive,Regular,49,Automatic,Midsize Cars,Insight
2022,Honda,Insight Touring,4,Front-Wheel Drive,Regular,45,Automatic,Compact Cars,Insight
2022,Honda,Odyssey,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Odyssey
2022,Honda,Passport,6,Front-Wheel Drive 2WD,Regular,25,Automatic,Small SUV,Passport
2022,Honda,Passport,6,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Passport
2022,Honda,Pilot,6,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,Pilot
2022,Honda,Pilot,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Small SUV,Pilot
2022,Honda,Pilot TrailSport,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,Pilot
2022,Honda,Ridgeline,6,All-Wheel Drive 4WD,Regular,24,Automatic,Standard Pickup Truck,Ridgeline
2022,Hyundai,Accent,4,Front-Wheel Drive,Regular,41,Automatic,Compact Cars,Accent
2022,Hyundai,Elantra,4,Front-Wheel Drive,Regular,34,Manual,Midsize Cars,Elantra
2022,Hyundai,Elantra,4,Front-Wheel Drive,Regular,43,Automatic,Midsize Cars,Elantra
2022,Hyundai,Elantra N,4,Front-Wheel Drive,Premium,31,Manual,Midsize Cars,Elantra
2022,Hyundai,Elantra N,4,Front-Wheel Drive,Premium,30,Automatic,Midsize Cars,Elantra
2022,Hyundai,Ioniq,4,Front-Wheel Drive,Regular,57,Automatic,Large Cars,Ioniq
2022,Hyundai,Ioniq Blue,4,Front-Wheel Drive,Regular,60,Automatic,Large Cars,Ioniq
2022,Hyundai,Kona,4,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,Kona
2022,Hyundai,Kona,4,Front-Wheel Drive 2WD,Regular,35,Automatic,Small SUV,Kona
2022,Hyundai,Kona N,4,Front-Wheel Drive 2WD,Premium,27,Automatic,Small SUV,Kona
2022,Hyundai,Palisade,6,All-Wheel Drive 4WD,Regular,24,Automatic,Standard SUV,Palisade
2022,Hyundai,Palisade,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Palisade
2022,Hyundai,Santa Cruz,4,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,Santa Cruz
2022,Hyundai,Santa Cruz,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Santa Cruz
2022,Hyundai,Santa Fe,4,Front-Wheel Drive 2WD,Regular,28,Automatic,Small SUV,Santa Fe
2022,Hyundai,Santa Fe,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Santa Fe
2022,Hyundai,Sonata,4,Front-Wheel Drive,Regular,33,Automatic,Large Cars,Sonata
2022,Hyundai,Tucson,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Tucson
2022,Hyundai,Tucson,4,Front-Wheel Drive 2WD,Regular,33,Automatic,Small SUV,Tucson
2022,Hyundai,Veloster N,4,Front-Wheel Drive,Premium,27,Automatic,Compact Cars,Veloster
2022,Hyundai,Veloster N,4,Front-Wheel Drive,Premium,28,Manual,Compact Cars,Veloster
2022,Hyundai,Venue,4,Front-Wheel Drive,Regular,33,Automatic,Midsize Cars,Venue
2022,Infiniti,Q50,6,All-Wheel Drive,Premium,27,Automatic,Midsize Cars,Q50
2022,Infiniti,Q50,6,Rear-Wheel Drive,Premium,29,Automatic,Midsize Cars,Q50
2022,Infiniti,Q50 Red Sport,6,Rear-Wheel Drive,Premium,26,Automatic,Midsize Cars,Q50
2022,Infiniti,Q50 Red Sport,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,Q50
2022,Infiniti,Q60,6,All-Wheel Drive,Premium,27,Automatic,Subcompact Cars,Q60
2022,Infiniti,Q60,6,Rear-Wheel Drive,Premium,28,Automatic,Subcompact Cars,Q60
2022,Infiniti,Q60 Red Sport,6,Rear-Wheel Drive,Premium,27,Automatic,Subcompact Cars,Q60
2022,Infiniti,Q60 Red Sport,6,All-Wheel Drive,Premium,26,Automatic,Subcompact Cars,Q60
2022,Infiniti,QX50,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,QX50
2022,Infiniti,QX50,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,QX50
2022,Infiniti,QX55,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,QX55
2022,Infiniti,QX60,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,QX60
2022,Infiniti,QX60,6,Front-Wheel Drive 2WD,Premium,26,Automatic,Standard SUV,QX60
2022,Infiniti,QX80,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,QX80
2022,Infiniti,QX80,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,QX80
2022,Jaguar,E-Pace,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,E-Pace
2022,Jaguar,F-Pace,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,F-Pace
2022,Jaguar,F-Pace SVR,8,All-Wheel Drive 4WD,Premium,21,Automatic,Small SUV,F-Pace
2022,Jaguar,F-Type P450 Convertible,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2022,Jaguar,F-Type P450 Coupe,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2022,Jaguar,F-Type P450 R-Dynamic Convertible,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2022,Jaguar,F-Type P450 R-Dynamic Coupe,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2022,Jaguar,F-Type R Convertible,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2022,Jaguar,F-Type R Coupe,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2022,Jaguar,XF P250,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,XF
2022,Jaguar,XF P250,4,All-Wheel Drive,Premium,32,Automatic,Midsize Cars,XF
2022,Jaguar,XF P300,4,All-Wheel Drive,Premium,30,Automatic,Midsize Cars,XF
2022,Jeep,Cherokee,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Cherokee
2022,Jeep,Cherokee,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Cherokee
2022,Jeep,Cherokee,6,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Cherokee
2022,Jeep,Cherokee,6,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Cherokee
2022,Jeep,Cherokee Trailhawk,6,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Cherokee
2022,Jeep,Compass,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Compass
2022,Jeep,Compass,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Compass
2022,Jeep,Gladiator,6,4-Wheel Drive,Regular,22,Automatic,Standard Pickup Truck,Gladiator
2022,Jeep,Gladiator,6,4-Wheel Drive,Regular,23,Manual,Standard Pickup Truck,Gladiator
2022,Jeep,Gladiator EcoDiesel,6,4-Wheel Drive,Diesel,28,Automatic,Standard Pickup Truck,Gladiator
2022,Jeep,Gladiator Rubic EcoDiesel,6,4-Wheel Drive,Diesel,27,Automatic,Standard Pickup Truck,Gladiator
2022,Jeep,Grand Cherokee,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Cherokee,6,4-Wheel Drive,Regular,26,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Cherokee,8,All-Wheel Drive 4WD,Midgrade,22,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Cherokee L,6,4-Wheel Drive,Regular,25,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Cherokee L,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Cherokee L,8,All-Wheel Drive 4WD,Midgrade,22,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Cherokee WK,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Cherokee WK,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Grand Cherokee
2022,Jeep,Grand Wagoneer,6,Rear-Wheel Drive 2WD,Premium,21,Automatic,Standard SUV,Grand Wagoneer
2022,Jeep,Grand Wagoneer,6,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,Grand Wagoneer
2022,Jeep,Grand Wagoneer,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,Grand Wagoneer
2022,Jeep,Grand Wagoneer,8,Rear-Wheel Drive 2WD,Premium,19,Automatic,Standard SUV,Grand Wagoneer
2022,Jeep,Renegade,4,Front-Wheel Drive 2WD,Regular,32,Automatic,Small SUV,Renegade
2022,Jeep,Renegade,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Renegade
2022,Jeep,Renegade Trailhawk,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Renegade
2022,Jeep,Wagoneer,8,All-Wheel Drive 4WD,Midgrade,20,Automatic,Standard SUV,Wagoneer
2022,Jeep,Wagoneer,8,Rear-Wheel Drive 2WD,Midgrade,22,Automatic,Standard SUV,Wagoneer
2022,Jeep,Wrangler,4,4-Wheel Drive,Regular,24,Automatic,Small SUV,Wrangler
2022,Jeep,Wrangler,6,4-Wheel Drive,Regular,24,Automatic,Small SUV,Wrangler
2022,Jeep,Wrangler,6,4-Wheel Drive,Regular,23,Manual,Standard Pickup Truck,Wrangler
2022,Jeep,Wrangler,8,4-Wheel Drive,Premium,17,Automatic,Small SUV,Wrangler
2022,Kia,Carnival,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Minivan,Carnival
2022,Kia,Forte,4,Front-Wheel Drive,Regular,35,Automatic,Midsize Cars,Forte
2022,Kia,Forte,4,Front-Wheel Drive,Regular,31,Manual,Midsize Cars,Forte
2022,Kia,Forte FE,4,Front-Wheel Drive,Regular,41,Automatic,Midsize Cars,Forte
2022,Kia,K5,4,All-Wheel Drive,Regular,33,Automatic,Large Cars,K5
2022,Kia,K5,4,Front-Wheel Drive,Regular,37,Automatic,Large Cars,K5
2022,Kia,Niro,4,Front-Wheel Drive,Regular,46,Automatic,Small Station Wagons,Niro
2022,Kia,Niro FE,4,Front-Wheel Drive,Regular,48,Automatic,Small Station Wagons,Niro
2022,Kia,Niro Touring,4,Front-Wheel Drive,Regular,40,Automatic,Small Station Wagons,Niro
2022,Kia,Rio,4,Front-Wheel Drive,Regular,41,Automatic,Compact Cars,Rio
2022,Kia,Seltos,4,Front-Wheel Drive 2WD,Regular,35,Automatic,Small SUV,Seltos
2022,Kia,Seltos,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Seltos
2022,Kia,Sorento,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Sorento
2022,Kia,Sorento,4,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,Sorento
2022,Kia,Soul,4,Front-Wheel Drive,Regular,32,Automatic,Small Station Wagons,Soul
2022,Kia,Sportage,4,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Sportage
2022,Kia,Sportage,4,Front-Wheel Drive 2WD,Regular,30,Automatic,Small SUV,Sportage
2022,Kia,Stinger,4,Rear-Wheel Drive,Premium,32,Automatic,Midsize Cars,Stinger
2022,Kia,Stinger,4,All-Wheel Drive,Premium,29,Automatic,Midsize Cars,Stinger
2022,Kia,Stinger,6,All-Wheel Drive,Premium,24,Automatic,Midsize Cars,Stinger
2022,Kia,Stinger,6,Rear-Wheel Drive,Premium,25,Automatic,Midsize Cars,Stinger
2022,Kia,Telluride,6,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Telluride
2022,Kia,Telluride,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,Telluride
2022,Lamborghini,Aventador Countach,12,All-Wheel Drive,Premium,16,Automatic,Two Seaters,Aventador
2022,Lamborghini,Aventador Coupe,12,All-Wheel Drive,Premium,16,Automatic,Two Seaters,Aventador
2022,Lamborghini,Aventador Roadster,12,All-Wheel Drive,Premium,16,Automatic,Two Seaters,Aventador
2022,Lamborghini,Huracan Coupe,10,All-Wheel Drive,Premium,18,Automatic,Two Seaters,Huracan
2022,Lamborghini,Huracan Coupe,10,Rear-Wheel Drive,Premium,18,Automatic,Two Seaters,Huracan
2022,Lamborghini,Huracan Spyder,10,All-Wheel Drive,Premium,18,Automatic,Two Seaters,Huracan
2022,Lamborghini,Huracan Spyder,10,Rear-Wheel Drive,Premium,18,Automatic,Two Seaters,Huracan
2022,Lamborghini,Urus,8,All-Wheel Drive 4WD,Premium,17,Automatic,Standard SUV,Urus
2022,Land Rover,Defender 110,4,4-Wheel Drive,Premium,20,Automatic,Standard SUV,Defender
2022,Land Rover,Defender 110,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Defender
2022,Land Rover,Defender 110 MHEV,6,4-Wheel Drive,Premium,22,Automatic,Standard SUV,Defender
2022,Land Rover,Defender 90,4,4-Wheel Drive,Premium,21,Automatic,Standard SUV,Defender
2022,Land Rover,Defender 90,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Defender
2022,Land Rover,Discovery,4,4-Wheel Drive,Premium,22,Automatic,Standard SUV,Discovery
2022,Land Rover,Discovery Sport,4,All-Wheel Drive 4WD,Premium,23,Automatic,Small SUV,Discovery
2022,Land Rover,New Range Rover,8,4-Wheel Drive,Premium,21,Automatic,Standard SUV,Range Rover
2022,Land Rover,New Range Rover LWB,8,4-Wheel Drive,Premium,21,Automatic,Standard SUV,Range Rover
2022,Land Rover,New Range Rover P360 LWB MHEV,6,4-Wheel Drive,Premium,26,Automatic,Standard SUV,Range Rover
2022,Land Rover,New Range Rover P360 MHEV,6,4-Wheel Drive,Premium,26,Automatic,Standard SUV,Range Rover
2022,Land Rover,New Range Rover P400 LWB MHEV,6,4-Wheel Drive,Premium,26,Automatic,Standard SUV,Range Rover
2022,Land Rover,New Range Rover P400 MHEV,6,4-Wheel Drive,Premium,26,Automatic,Standard SUV,Range Rover
2022,Land Rover,Range Rover,8,4-Wheel Drive,Premium,21,Automatic,Standard SUV,Range Rover
