year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2024,GMC,Terrain,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Terrain
2024,GMC,Terrain,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Terrain
2024,GMC,Yukon,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Yukon
2024,GMC,Yukon,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Yukon
2024,GMC,Yukon,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Yukon
2024,GMC,Yukon,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Yukon
2024,GMC,Yukon,8,4-Wheel Drive,Regular,20,Automatic,Standard SUV,Yukon
2024,GMC,Yukon,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Yukon
2024,GMC,Yukon XL,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Yukon
2024,GMC,Yukon XL,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Yukon
2024,GMC,Yukon XL,8,Rear-Wheel Drive 2WD,Premium,19,Automatic,Standard SUV,Yukon
2024,GMC,Yukon XL,8,4-Wheel Drive,Regular,18,Automatic,Standard SUV,Yukon
2024,GMC,Yukon XL,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Yukon
2024,GMC,Yukon XL,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Yukon
2024,Honda,Accord,4,Front-Wheel Drive,Regular,37,Automatic,Large Cars,Accord
2024,Honda,Civic,4,Front-Wheel Drive,Regular,42,Automatic,Midsize Cars,Civic
2024,Honda,Civic,4,Front-Wheel Drive,Regular,37,Manual,Large Cars,Civic
2024,Honda,Civic,4,Front-Wheel Drive,Premium,37,Manual,Midsize Cars,Civic
2024,Honda,Civic,4,Front-Wheel Drive,Premium,28,Manual,Large Cars,Civic
2024,Honda,Civic,4,Front-Wheel Drive,Regular,38,Automatic,Large Cars,Civic
2024,Honda,CR-V,4,Front-Wheel Drive 2WD,Regular,34,Automatic,Small SUV,CR-V
2024,Honda,CR-V,4,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,CR-V
2024,Honda,HR-V,4,Front-Wheel Drive,Regular,32,Automatic,Small Station Wagons,HR-V
2024,Honda,HR-V,4,All-Wheel Drive,Regular,30,Automatic,Small Station Wagons,HR-V
2024,Honda,Odyssey,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Odyssey
2024,Honda,Passport,6,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Passport
2024,Honda,Pilot,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Pilot
2024,Honda,Pilot,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Small SUV,Pilot
2024,Honda,Pilot Touring/Elite/Black,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Pilot
2024,Honda,Pilot TrailSport,6,All-Wheel Drive 4WD,Regular,23,Automatic,Standard SUV,Pilot
2024,Honda,Ridgeline,6,All-Wheel Drive 4WD,Regular,24,Automatic,Standard Pickup Truck,Ridgeline
2024,Honda,Ridgeline TrailSport,6,All-Wheel Drive 4WD,Regular,23,Automatic,Standard Pickup Truck,Ridgeline
2024,Hyundai,Elantra,4,Front-Wheel Drive,Regular,35,Automatic,Midsize Cars,Elantra
2024,Hyundai,Elantra N,4,Front-Wheel Drive,Premium,29,Manual,Midsize Cars,Elantra
2024,Hyundai,Elantra N,4,Front-Wheel Drive,Premium,27,Automatic,Midsize Cars,Elantra
2024,Hyundai,Kona,4,Front-Wheel Drive 2WD,Regular,32,Automatic,Small SUV,Kona
2024,Hyundai,Kona,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Kona
2024,Hyundai,Palisade,6,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Palisade
2024,Hyundai,Palisade,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,Palisade
2024,Hyundai,Santa Cruz,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Santa Cruz
2024,Hyundai,Santa Cruz,4,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,Santa Cruz
2024,Hyundai,Santa Fe,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Santa Fe
2024,Hyundai,Santa Fe,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Santa Fe
2024,Hyundai,Santa Fe XRT,4,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,Santa Fe
2024,Hyundai,Sonata,4,All-Wheel Drive,Regular,34,Automatic,Large Cars,Sonata
2024,Hyundai,Sonata,4,Front-Wheel Drive,Regular,36,Automatic,Large Cars,Sonata
2024,Hyundai,Tucson,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Tucson
2024,Hyundai,Tucson,4,Front-Wheel Drive 2WD,Regular,32,Automatic,Small SUV,Tucson
2024,Hyundai,Venue,4,Front-Wheel Drive 2WD,Regular,33,Automatic,Small SUV,Venue
2024,INEOS Automotive,Grenadier,6,4-Wheel Drive,Premium,15,Automatic,Standard SUV,Grenadier
2024,INEOS Automotive,Grenadier Trialmaster Edition,6,4-Wheel Drive,Premium,14,Automatic,Standard SUV,Grenadier
2024,Infiniti,Q50,6,Rear-Wheel Drive,Premium,29,Automatic,Midsize Cars,Q50
2024,Infiniti,Q50,6,All-Wheel Drive,Premium,27,Automatic,Midsize Cars,Q50
2024,Infiniti,Q50 Red Sport,6,Rear-Wheel Drive,Premium,26,Automatic,Midsize Cars,Q50
2024,Infiniti,Q50 Red Sport,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,Q50
2024,Infiniti,QX50,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,QX50
2024,Infiniti,QX50,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,QX50
2024,Infiniti,QX55,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,QX55
2024,Infiniti,QX60,6,Front-Wheel Drive 2WD,Premium,26,Automatic,Standard SUV,QX60
2024,Infiniti,QX60,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,QX60
2024,Infiniti,QX80,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,QX80
2024,Infiniti,QX80,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,QX80
2024,Jaguar,E-Pace,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,E-Pace
2024,Jaguar,F-Pace,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,F-Pace
2024,Jaguar,F-Pace SVR,8,All-Wheel Drive 4WD,Premium,21,Automatic,Small SUV,F-Pace
2024,Jaguar,F-Type P450 Convertible,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2024,Jaguar,F-Type P450 Coupe,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2024,Jaguar,F-Type P450 R-Dynamic Convertible,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2024,Jaguar,F-Type P450 R-Dynamic Coupe,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2024,Jaguar,F-Type R Convertible,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2024,Jaguar,F-Type R Coupe,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2024,Jaguar,XF P250,4,Rear-Wheel Drive,Premium,30,Automatic,Midsize Cars,XF
2024,Jaguar,XF P300,4,All-Wheel Drive,Premium,28,Automatic,Midsize Cars,XF
2024,Jeep,Compass,4,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,Compass
2024,Jeep,Gladiator,6,4-Wheel Drive,Regular,21,Manual,Standard Pickup Truck,Gladiator
2024,Jeep,Gladiator,6,4-Wheel Drive,Regular,22,Automatic,Standard Pickup Truck,Gladiator
2024,Jeep,Grand Cherokee,6,All-Wheel Drive 4WD,Regular,26,Automatic,Standard SUV,Grand Cherokee
2024,Jeep,Grand Cherokee,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Grand Cherokee
2024,Jeep,Grand Cherokee L,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Grand Cherokee
2024,Jeep,Grand Cherokee L,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Grand Cherokee
2024,Jeep,Grand Cherokee L,8,All-Wheel Drive 4WD,Midgrade,22,Automatic,Standard SUV,Grand Cherokee
2024,Jeep,Grand Wagoneer,6,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,Grand Wagoneer
2024,Jeep,Grand Wagoneer,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,Grand Wagoneer
2024,Jeep,Grand Wagoneer L,6,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,Grand Wagoneer
2024,Jeep,Wagoneer,6,All-Wheel Drive 4WD,Regular,23,Automatic,Standard SUV,Wagoneer
2024,Jeep,Wagoneer,6,Rear-Wheel Drive 2WD,Regular,24,Automatic,Standard SUV,Wagoneer
2024,Jeep,Wagoneer L,6,Rear-Wheel Drive 2WD,Regular,24,Automatic,Standard SUV,Wagoneer
2024,Jeep,Wagoneer L,6,All-Wheel Drive 4WD,Regular,23,Automatic,Standard SUV,Wagoneer
2024,Jeep,Wrangler,4,4-Wheel Drive,Regular,22,Automatic,Small SUV,Wrangler
2024,Jeep,Wrangler,6,4-Wheel Drive,Regular,23,Automatic,Small SUV,Wrangler
2024,Jeep,Wrangler,6,4-Wheel Drive,Regular,22,Manual,Small SUV,Wrangler
2024,Jeep,Wrangler,8,4-Wheel Drive,Premium,16,Automatic,Small SUV,Wrangler
2024,Kia,Carnival,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Minivan,Carnival
2024,Kia,Forte,4,Front-Wheel Drive,Regular,35,Automatic,Midsize Cars,Forte
2024,Kia,Forte,4,Front-Wheel Drive,Regular,31,Manual,Midsize Cars,Forte
2024,Kia,Forte FE,4,Front-Wheel Drive,Regular,41,Automatic,Midsize Cars,Forte
2024,Kia,K5,4,Front-Wheel Drive,Regular,32,Automatic,Large Cars,K5
2024,Kia,K5,4,All-Wheel Drive,Regular,33,Automatic,Large Cars,K5
2024,Kia,Niro,4,Front-Wheel Drive 2WD,Regular,45,Automatic,Small SUV,Niro
2024,Kia,Niro FE,4,Front-Wheel Drive 2WD,Regular,54,Automatic,Small SUV,Niro
2024,Kia,Seltos,4,Front-Wheel Drive 2WD,Regular,34,Automatic,Small SUV,Seltos
2024,Kia,Seltos,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Seltos
2024,Kia,Sorento,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Sorento
2024,Kia,Sorento,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Sorento
2024,Kia,Soul,4,Front-Wheel Drive,Regular,33,Automatic,Small Station Wagons,Soul
2024,Kia,Sportage,4,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,Sportage
2024,Kia,Sportage,4,Front-Wheel Drive 2WD,Regular,33,Automatic,Small SUV,Sportage
2024,Kia,Sportage X-pro,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Sportage
2024,Kia,Telluride,6,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Telluride
2024,Kia,Telluride,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,Telluride
2024,Lamborghini,Huracan Coupe,10,Rear-Wheel Drive,Premium,18,Automatic,Two Seaters,Huracan
2024,Lamborghini,Huracan Spyder,10,All-Wheel Drive,Premium,18,Automatic,Two Seaters,Huracan
2024,Lamborghini,Huracan Sterrato,10,All-Wheel Drive,Premium,18,Automatic,Two Seaters,Huracan
2024,Lamborghini,Urus Performante,8,All-Wheel Drive,Premium,19,Automatic,Small Station Wagons,Urus
2024,Lamborghini,Urus S,8,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,Urus
2024,Land Rover,Defender 110,4,4-Wheel Drive,Premium,20,Automatic,Standard SUV,Defender
2024,Land Rover,Defender 110,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Defender
2024,Land Rover,Defender 110 MHEV,6,4-Wheel Drive,Premium,20,Automatic,Standard SUV,Defender
2024,Land Rover,Defender 130 Outbound,6,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Defender
2024,Land Rover,Defender 130 P300 MHEV,6,4-Wheel Drive,Premium,20,Automatic,Standard SUV,Defender
2024,Land Rover,Defender 130 P400 MHEV,6,4-Wheel Drive,Premium,20,Automatic,Standard SUV,Defender
2024,Land Rover,Defender 90,4,4-Wheel Drive,Premium,21,Automatic,Standard SUV,Defender
2024,Land Rover,Defender 90,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Defender
2024,Land Rover,Discovery,4,4-Wheel Drive,Premium,24,Automatic,Standard SUV,Discovery
2024,Land Rover,Discovery Sport,4,All-Wheel Drive 4WD,Premium,23,Automatic,Small SUV,Discovery
2024,Land Rover,Range Rover Evoque,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,Range Rover
2024,Land Rover,Range Rover P360 LWB MHEV,6,4-Wheel Drive,Premium,24,Automatic,Standard SUV,Range Rover
2024,Land Rover,Range Rover Velar,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,Range Rover
2024,Land Rover,Range Rover Velar P340 MHEV,6,4-Wheel Drive,Premium,26,Automatic,Small SUV,Range Rover
2024,Land Rover,Range Rover Velar P400 MHEV,6,4-Wheel Drive,Premium,25,Automatic,Small SUV,Range Rover
2024,Lexus,ES 250,4,All-Wheel Drive,Regular,34,Automatic,Midsize Cars,ES
2024,Lexus,ES 300h,4,Front-Wheel Drive,Regular,44,Automatic,Midsize Cars,ES
2024,Lexus,ES 350,6,Front-Wheel Drive,Regular,32,Automatic,Midsize Cars,ES
2024,Lexus,ES 350 F Sport,6,Front-Wheel Drive,Regular,31,Automatic,Midsize Cars,ES
2024,Lexus,GX 550,6,4-Wheel Drive,Premium,21,Automatic,Standard SUV,GX
2024,Lexus,IS 300,4,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,IS
2024,Lexus,IS 300,6,All-Wheel Drive,Premium,26,Automatic,Compact Cars,IS
2024,Lexus,IS 350,6,Rear-Wheel Drive,Premium,28,Automatic,Compact Cars,IS
2024,Lexus,IS 350,6,All-Wheel Drive,Premium,26,Automatic,Compact Cars,IS
2024,Lexus,IS 500,8,Rear-Wheel Drive,Premium,25,Automatic,Compact Cars,IS
2024,Lexus,LC 500,8,Rear-Wheel Drive,Premium,24,Automatic,Subcompact Cars,LC
2024,Lexus,LC 500 Convertible,8,Rear-Wheel Drive,Premium,25,Automatic,Minicompact Cars,LC
2024,Lexus,LC 500h,6,Rear-Wheel Drive,Premium,33,Automatic,Subcompact Cars,LC
2024,Lexus,LS 500,6,All-Wheel Drive,Premium,27,Automatic,Midsize Cars,LS
2024,Lexus,LS 500,6,Rear-Wheel Drive,Premium,29,Automatic,Midsize Cars,LS
2024,Lexus,LS 500h,6,All-Wheel Drive,Premium,29,Automatic,Midsize Cars,LS
2024,Lexus,LX 600,6,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,LX
2024,Lexus,NX 250,4,Front-Wheel Drive 2WD,Regular,33,Automatic,Small SUV,NX
2024,Lexus,NX 250,4,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,NX
2024,Lexus,NX 350,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,NX
2024,Lexus,NX 350 F Sport,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,NX
2024,Lexus,NX 350h,4,All-Wheel Drive 4WD,Premium,37,Automatic,Small SUV,NX
2024,Lexus,RC 300,4,Rear-Wheel Drive,Premium,31,Automatic,Subcompact Cars,RC
2024,Lexus,RC 300,6,All-Wheel Drive,Premium,26,Automatic,Subcompact Cars,RC
2024,Lexus,RC 350,6,All-Wheel Drive,Premium,26,Automatic,Subcompact Cars,RC
2024,Lexus,RC 350,6,Rear-Wheel Drive,Premium,28,Automatic,Subcompact Cars,RC
2024,Lexus,RC F,8,Rear-Wheel Drive,Premium,24,Automatic,Subcompact Cars,RC
2024,Lexus,RX 350,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,RX
2024,Lexus,RX 350,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,RX
2024,Lexus,RX 350h,4,All-Wheel Drive 4WD,Premium,34,Automatic,Small SUV,RX
2024,Lexus,RX 500h,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,RX
2024,Lexus,TX 350,4,All-Wheel Drive 4WD,Premium,26,Automatic,Standard SUV,TX
2024,Lexus,TX 350,4,Front-Wheel Drive 2WD,Premium,27,Automatic,Standard SUV,TX
2024,Lexus,TX 500h,4,All-Wheel Drive 4WD,Premium,28,Automatic,Standard SUV,TX
2024,Lexus,UX 250h,4,All-Wheel Drive,Regular,38,Automatic,Compact Cars,UX
2024,Lexus,UX 250h,4,Front-Wheel Drive,Regular,41,Automatic,Compact Cars,UX
2024,Lincoln,Aviator,6,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard SUV,Aviator
2024,Lincoln,Aviator,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Aviator
2024,Lincoln,Corsair,4,Front-Wheel Drive 2WD,Regular,30,Automatic,Small SUV,Corsair
2024,Lincoln,Corsair,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Corsair
2024,Lincoln,Nautilus,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Nautilus
2024,Lincoln,Navigator,6,Part-time 4-Wheel Drive,Regular,22,Automatic,Standard SUV,Navigator
2024,Lotus,Emira,6,Rear-Wheel Drive,Regular,24,Manual,Two Seaters,Emira
2024,Maserati,Ghibli GT,6,Rear-Wheel Drive,Premium,25,Automatic,Midsize Cars,Ghibli
2024,Maserati,Ghibli Modena,6,Rear-Wheel Drive,Premium,25,Automatic,Midsize Cars,Ghibli
2024,Maserati,Ghibli Modena,6,All-Wheel Drive,Premium,25,Automatic,Midsize Cars,Ghibli
2024,Maserati,Ghibli Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic,Midsize Cars,Ghibli
2024,Maserati,Grancabrio Trofeo,6,All-Wheel Drive,Premium,26,Automatic,Subcompact Cars,Grancabrio
2024,Maserati,GranTurismo Modena,6,All-Wheel Drive,Premium,27,Automatic,Subcompact Cars,GranTurismo
2024,Maserati,GranTurismo Trofeo,6,All-Wheel Drive,Premium,27,Automatic,Subcompact Cars,GranTurismo
2024,Maserati,Grecale GT,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,Grecale
2024,Maserati,Grecale Modena,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,Grecale
2024,Maserati,Grecale Trofeo,6,All-Wheel Drive 4WD,Premium,25,Automatic,Small SUV,Grecale
2024,Maserati,Levante GT,6,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,Levante
2024,Maserati,Levante Modena,6,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,Levante
2024,Maserati,Levante Modena V8,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,Levante
2024,Maserati,Levante Trofeo,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,Levante
2024,Maserati,MC20,6,Rear-Wheel Drive,Premium,25,Automatic,Two Seaters,MC20
2024,Maserati,MC20 Spyder,6,Rear-Wheel Drive,Premium,25,Automatic,Two Seaters,MC20
2024,Maserati,Quattroporte GT,6,Rear-Wheel Drive,Premium,25,Automatic,Large Cars,Quattroporte
2024,Maserati,Quattroporte Modena,6,All-Wheel Drive,Premium,25,Automatic,Large Cars,Quattroporte
2024,Maserati,Quattroporte Modena,6,Rear-Wheel Drive,Premium,25,Automatic,Large Cars,Quattroporte
2024,Maserati,Quattroporte Trofeo,8,Rear-Wheel Drive,Premium,20,Automatic,Large Cars,Quattroporte
2024,Mazda,CX-30,4,4-Wheel Drive,Regular,33,Automatic,Small SUV,CX-30
2024,Mazda,CX-5,4,4-Wheel Drive,Regular,29,Automatic,Small SUV,CX-5
2024,Mazda,CX-50,4,4-Wheel Drive,Regular,30,Automatic,Small SUV,CX-50
2024,Mazda,CX-90,6,4-Wheel Drive,Regular,28,Automatic,Standard SUV,CX-90
2024,Mazda,CX-90,6,4-Wheel Drive,Premium,28,Automatic,Standard SUV,CX-90
2024,Mazda,MX-5,4,Rear-Wheel Drive,Premium,34,Manual,Two Seaters,MX-5
2024,Mazda,MX-5,4,Rear-Wheel Drive,Premium,35,Automatic,Two Seaters,MX-5
2024,Mercedes-Benz,AMG C43 4matic,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,C-Class
2024,Mercedes-Benz,AMG CLA35 4matic,4,All-Wheel Drive,Premium,29,Automatic,Compact Cars,CLA-Class
2024,Mercedes-Benz,AMG CLA45 S 4matic,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,CLA-Class
2024,Mercedes-Benz,AMG G63,8,4-Wheel Drive,Premium,16,Automatic,Standard SUV,G-Class
2024,Mercedes-Benz,AMG G63 4x4 Squared,8,4-Wheel Drive,Premium,12,Automatic,Standard SUV,G-Class
2024,Mercedes-Benz,AMG GLA35 4matic,4,All-Wheel Drive,Premium,28,Automatic,Small Station Wagons,GLA-Class
2024,Mercedes-Benz,AMG GLB35 4matic,4,All-Wheel Drive,Premium,26,Automatic,Midsize Station Wagons,GLB-Class
2024,Mercedes-Benz,AMG GLC43 4matic,4,All-Wheel Drive 4WD,Premium,25,Automatic,Small SUV,GLC-Class
2024,Mercedes-Benz,AMG GLC43 4matic Coupe,4,All-Wheel Drive 4WD,Premium,24,Automatic,Small SUV,GLC-Class
2024,Mercedes-Benz,AMG GLE53 4matic Plus,6,All-Wheel Drive 4WD,Premium,23,Automatic,Standard SUV,GLE-Class
2024,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,6,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,GLE-Class
2024,Mercedes-Benz,AMG GLE63 S 4matic Plus,8,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,GLE-Class
2024,Mercedes-Benz,AMG GLE63 S 4matic Plus Coupe,8,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,GLE-Class
2024,Mercedes-Benz,AMG GLS63 4matic Plus,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,GLS-Class
2024,Mercedes-Benz,AMG GT 43 4matic Plus,6,All-Wheel Drive,Premium,24,Automatic,Compact Cars,AMG GT
2024,Mercedes-Benz,AMG GT 53 4matic Plus,6,All-Wheel Drive,Premium,24,Automatic,Compact Cars,AMG GT
2024,Mercedes-Benz,AMG GT 55 4matic Plus (coupe),8,All-Wheel Drive,Premium,20,Automatic,Subcompact Cars,AMG GT
2024,Mercedes-Benz,AMG GT 63 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic,Compact Cars,AMG GT
2024,Mercedes-Benz,AMG GT 63 4matic Plus (coupe),8,All-Wheel Drive,Premium,20,Automatic,Subcompact Cars,AMG GT
2024,Mercedes-Benz,AMG SL43,4,Rear-Wheel Drive,Premium,27,Automatic,Two Seaters,SL-Class
2024,Mercedes-Benz,AMG SL55 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic,Minicompact Cars,SL-Class
2024,Mercedes-Benz,AMG SL63 4matic Plus,8,All-Wheel Drive,Premium,21,Automatic,Minicompact Cars,SL-Class
2024,Mercedes-Benz,C300,4,Rear-Wheel Drive,Premium,36,Automatic,Compact Cars,C-Class
2024,Mercedes-Benz,C300 4matic,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,C-Class
2024,Mercedes-Benz,CLA250,4,Front-Wheel Drive,Premium,36,Automatic,Compact Cars,CLA-Class
2024,Mercedes-Benz,CLA250 4matic,4,All-Wheel Drive,Premium,35,Automatic,Compact Cars,CLA-Class
2024,Mercedes-Benz,CLE300 4matic (Convertible),4,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,CLE-Class
2024,Mercedes-Benz,CLE300 4matic (Coupe),4,All-Wheel Drive,Premium,34,Automatic,Subcompact Cars,CLE-Class
2024,Mercedes-Benz,CLE450 4matic (Convertible),6,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,CLE-Class
2024,Mercedes-Benz,CLE450 4matic (Coupe),6,All-Wheel Drive,Premium,33,Automatic,Subcompact Cars,CLE-Class
2024,Mercedes-Benz,E350 4matic,4,All-Wheel Drive,Premium,33,Automatic,Midsize Cars,E-Class
2024,Mercedes-Benz,E450 4matic,6,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,E-Class
2024,Mercedes-Benz,E450 4matic All-Terrain (wagon),6,All-Wheel Drive,Premium,31,Automatic,Midsize Station Wagons,E-Class
2024,Mercedes-Benz,G550,8,4-Wheel Drive,Premium,16,Automatic,Standard SUV,G-Class
2024,Mercedes-Benz,GLA250 4matic,4,All-Wheel Drive 4WD,Premium,32,Automatic,Small SUV,GLA-Class
2024,Mercedes-Benz,GLB250 4matic,4,All-Wheel Drive 4WD,Premium,32,Automatic,Small SUV,GLB-Class
2024,Mercedes-Benz,GLC300,4,Rear-Wheel Drive 2WD,Premium,33,Automatic,Small SUV,GLC-Class
2024,Mercedes-Benz,GLC300 4matic,4,All-Wheel Drive 4WD,Premium,32,Automatic,Small SUV,GLC-Class
2024,Mercedes-Benz,GLC300 4matic Coupe,4,All-Wheel Drive 4WD,Premium,30,Automatic,Small SUV,GLC-Class
2024,Mercedes-Benz,GLE350,4,Rear-Wheel Drive 2WD,Premium,28,Automatic,Small SUV,GLE-Class
2024,Mercedes-Benz,GLE350 4matic,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,GLE-Class
2024,Mercedes-Benz,GLE450 4matic,6,All-Wheel Drive 4WD,Premium,26,Automatic,Standard SUV,GLE-Class
2024,Mercedes-Benz,GLE580 4matic,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,GLE-Class
2024,Mercedes-Benz,GLS450 4matic,6,All-Wheel Drive 4WD,Premium,24,Automatic,Standard SUV,GLS-Class
2024,Mercedes-Benz,GLS580 4matic,8,All-Wheel Drive 4WD,Premium,20,Automatic,Standard SUV,GLS-Class
2024,Mercedes-Benz,GLS600 4matic Maybach,8,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,GLS-Class
2024,Mercedes-Benz,Maybach S680 4matic,12,All-Wheel Drive,Premium,20,Automatic,Large Cars,S-Class
2024,Mercedes-Benz,S500 4matic,6,All-Wheel Drive,Premium,31,Automatic,Large Cars,S-Class
2024,Mercedes-Benz,S580 4matic,8,All-Wheel Drive,Premium,27,Automatic,Large Cars,S-Class
2024,Mercedes-Benz,S580 4matic Maybach,8,All-Wheel Drive,Premium,26,Automatic,Large Cars,S-Class
2024,MINI,Cooper Convertible,3,Front-Wheel Drive,Premium,38,Automatic,Minicompact Cars,Cooper
2024,MINI,Cooper Convertible,3,Front-Wheel Drive,Premium,38,Manual,Minicompact Cars,Cooper
2024,MINI,Cooper Countryman,3,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,Countryman
2024,MINI,Cooper Countryman,3,Front-Wheel Drive,Premium,32,Automatic,Midsize Cars,Countryman
2024,MINI,Cooper Hardtop,3,Front-Wheel Drive,Premium,38,Manual,Subcompact Cars,Cooper
2024,MINI,Cooper Hardtop,3,Front-Wheel Drive,Premium,38,Automatic,Subcompact Cars,Cooper
